27482,0,0.7
27572,0,0.74165
27610,0,0.78577816
27638,0,0.83253187
27662,0,0.88206756
27684,0,0.9345506
27703,0,0.99015635
27720,1,1.0
27900,0,0.7
27990,1,1.0
28170,0,0.7
28260,0,0.74165
28298,0,0.78577816
28326,0,0.83253187
28350,0,0.88206756
28372,0,0.9345506
28391,0,0.99015635
28409,0,1.0490706
28425,0,1.1114902
28440,0,1.1776239
28454,1,1.0
28634,0,0.7
28724,0,0.74165
28762,0,0.78577816
28789,1,1.0
28969,0,0.7
29059,1,1.0
29239,0,0.7
29329,0,0.74165
29367,0,0.78577816
29395,0,0.83253187
29419,0,0.88206756
29440,1,1.0
29620,0,0.7
29710,1,1.0
29890,0,0.7
29980,0,0.74165
30018,0,0.78577816
30046,0,0.83253187
30070,0,0.88206756
30092,0,0.9345506
30111,0,0.99015635
30129,0,1.0490706
30145,0,1.1114902
30160,0,1.1776239
30175,0,1.2476925
30189,0,1.3219302
30202,0,1.4005849
30214,1,1.0
30394,0,0.7
30484,0,0.74165
30522,0,0.78577816
30549,1,1.0
30729,0,0.7
30819,1,1.0
30999,0,0.7
31089,0,0.74165
31127,0,0.78577816
31155,0,0.83253187
31179,0,0.88206756
31201,0,0.9345506
31220,0,0.99015635
31238,0,1.0490706
31254,0,1.1114902
31269,1,1.0
31449,0,0.7
31539,1,1.0
31719,0,0.7
31809,0,0.74165
31847,0,0.78577816
31874,1,1.0
32054,0,0.7
32144,1,1.0
32324,0,0.7
32414,0,0.74165
32452,0,0.78577816
32479,1,1.0
32659,0,0.7
32749,0,0.74165
32787,0,0.78577816
32815,0,0.83253187
32839,0,0.88206756
32861,0,0.9345506
32880,0,0.99015635
32898,0,1.0490706
32914,0,1.1114902
32929,0,1.1776239
32944,0,1.2476925
32958,0,1.3219302
32970,1,1.0
33150,0,0.7
33240,1,1.0
33420,0,0.7
33510,0,0.74165
33548,0,0.78577816
33576,0,0.83253187
33600,0,0.88206756
33622,0,0.9345506
33641,0,0.99015635
33659,0,1.0490706
33675,0,1.1114902
33690,0,1.1776239
33705,0,1.2476925
33718,1,1.0
33898,0,0.7
33988,0,0.74165
34026,0,0.78577816
34053,1,1.0
34233,0,0.7
34323,1,1.0
34503,0,0.7
34593,0,0.74165
34631,0,0.78577816
34659,0,0.83253187
34683,0,0.88206756
34705,0,0.9345506
34724,0,0.99015635
34742,0,1.0490706
34758,0,1.1114902
34773,0,1.1776239
34788,0,1.2476925
34802,0,1.3219302
34815,0,1.4005849
34828,0,1.4839197
34840,0,1.5722128
34852,0,1.6657596
34863,0,1.7648723
34874,1,1.0
35054,0,0.7
35144,1,1.0
35324,0,0.7
35414,0,0.74165
35452,0,0.78577816
35480,0,0.83253187
35504,0,0.88206756
35526,0,0.9345506
35545,0,0.99015635
35563,0,1.0490706
35578,1,1.0
35758,0,0.7
35848,0,0.74165
35886,0,0.78577816
35913,1,1.0
36093,0,0.7
36183,1,1.0
36363,0,0.7
36453,0,0.74165
36491,0,0.78577816
36518,1,1.0
36698,0,0.7
36788,0,0.74165
36826,0,0.78577816
36854,0,0.83253187
36878,0,0.88206756
36899,1,1.0
37079,0,0.7
37169,1,1.0
37349,0,0.7
37439,0,0.74165
37477,0,0.78577816
37504,1,1.0
37684,0,0.7
37774,1,1.0
37954,0,0.7
38044,0,0.74165
38082,0,0.78577816
38110,0,0.83253187
38134,0,0.88206756
38156,0,0.9345506
38175,0,0.99015635
38193,0,1.0490706
38209,0,1.1114902
38224,0,1.1776239
38239,0,1.2476925
38253,0,1.3219302
38266,0,1.4005849
38279,0,1.4839197
38291,0,1.5722128
38303,0,1.6657596
38314,0,1.7648723
38325,1,1.0
38505,0,0.7
38595,1,1.0
38775,0,0.7
38865,0,0.74165
38903,0,0.78577816
38931,0,0.83253187
38955,0,0.88206756
38976,1,1.0
39156,0,0.7
39246,0,0.74165
39284,0,0.78577816
39311,1,1.0
39491,0,0.7
39581,1,1.0
39761,0,0.7
39851,0,0.74165
39889,0,0.78577816
39917,0,0.83253187
39941,0,0.88206756
39963,0,0.9345506
39982,0,0.99015635
40000,0,1.0490706
40015,1,1.0
40195,0,0.7
40285,1,1.0
40465,0,0.7
40555,0,0.74165
40593,0,0.78577816
40621,0,0.83253187
40645,0,0.88206756
40667,0,0.9345506
40686,0,0.99015635
40704,0,1.0490706
40720,0,1.1114902
40735,1,1.0
40915,0,0.7
41005,1,1.0
41185,0,0.7
41275,1,1.0
41455,0,0.7
41545,0,0.74165
41583,0,0.78577816
41610,1,1.0
41790,0,0.7
41880,0,0.74165
41918,0,0.78577816
41946,0,0.83253187
41970,0,0.88206756
41992,0,0.9345506
42011,0,0.99015635
42028,1,1.0
42208,0,0.7
42298,1,1.0
42478,0,0.7
42568,0,0.74165
42606,0,0.78577816
42633,1,1.0
42813,0,0.7
42903,1,1.0
43083,0,0.7
43173,0,0.74165
43211,0,0.78577816
43238,1,1.0
43418,0,0.7
43508,0,0.74165
43546,0,0.78577816
43574,0,0.83253187
43598,0,0.88206756
43619,1,1.0
43799,0,0.7
43889,1,1.0
44069,0,0.7
44159,0,0.74165
44197,0,0.78577816
44225,0,0.83253187
44249,0,0.88206756
44271,0,0.9345506
44290,0,0.99015635
44308,0,1.0490706
44324,0,1.1114902
44339,0,1.1776239
44354,0,1.2476925
44368,0,1.3219302
44380,1,1.0
44560,0,0.7
44650,0,0.74165
44688,0,0.78577816
44715,1,1.0
44895,0,0.7
44985,1,1.0
45165,0,0.7
45255,0,0.74165
45293,0,0.78577816
45321,0,0.83253187
45345,0,0.88206756
45367,0,0.9345506
45386,0,0.99015635
45404,0,1.0490706
45420,0,1.1114902
45435,0,1.1776239
45449,1,1.0
45629,0,0.7
45719,1,1.0
45899,0,0.7
